event_id,triplet_id,method,event_date,exit_date,pnl_date,split,strategy,side,label,outcome,exit_reason,predicted_reversion_probability,entry_z_score,exit_z_score,spread_pnl_units,position_size,gross_pnl,transaction_cost,net_pnl,turnover,holding_period,cost_scenario,commission_per_trade,bid_ask_spread_proxy,slippage,total_cost_per_unit,cost_drag
evt_0083,XOM_XLE_USO,kalman,2022-04-28,2022-05-03,2022-05-03,test,baseline_rule_based,long_spread,0,failure,max_holding,0.44433022657366983,-2.655870425377299,-0.881877017905085,1.773993407472214,1.0,1.773993407472214,0.0,1.773993407472214,2.0,5,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0084,JPM_XLF_KRE,kalman,2022-04-29,2022-05-06,2022-05-06,test,baseline_rule_based,short_spread,0,failure,max_holding,0.568546036573019,1.5819451407463492,1.5099675977378473,0.0719775430085019,1.0,0.0719775430085019,0.0,0.0719775430085019,2.0,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0085,JPM_XLF_KRE,kalman,2022-05-02,2022-05-09,2022-05-09,test,baseline_rule_based,long_spread,0,failure,stop_loss,0.6651133450312323,-1.5667559437279268,-3.6049466357567272,-2.0381906920288007,1.0,-2.0381906920288007,0.0,-2.0381906920288007,2.0,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0086,XOM_XLE_USO,kalman,2022-05-03,2022-05-17,2022-05-17,test,baseline_rule_based,short_spread,0,failure,stop_loss,0.24629340303305963,1.9427790474791002,3.1544068523047906,-1.2116278048256903,1.0,-1.2116278048256903,0.0,-1.2116278048256903,2.0,14,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0087,JPM_XLF_KRE,kalman,2022-05-04,2022-05-12,2022-05-12,test,baseline_rule_based,long_spread,0,failure,max_holding,0.5312707396362869,-1.6406810029355077,-0.8249145090016469,0.8157664939338608,1.0,0.8157664939338608,0.0,0.8157664939338608,2.0,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0088,NVDA_SMH_QQQ,kalman,2022-05-05,2022-05-10,2022-05-10,test,baseline_rule_based,short_spread,0,failure,max_holding,0.307744964739884,2.742256490010297,1.8101649789951257,0.9320915110151713,1.0,0.9320915110151713,0.0,0.9320915110151713,2.0,5,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0089,JPM_XLF_KRE,kalman,2022-05-06,2022-05-17,2022-05-17,test,baseline_rule_based,long_spread,0,failure,stop_loss,0.33247230117229465,-1.50893066983934,-3.5498808031653346,-2.0409501333259943,1.0,-2.0409501333259943,0.0,-2.0409501333259943,2.0,11,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0001,XOM_XLE_USO,kalman,2022-01-04,2022-01-07,2022-01-07,validation,ml_filtered,long_spread,1,success,reversion,0.7325643003786587,-2.7196049547899674,-0.0038253937178520936,2.7157795610721154,1.0,2.7157795610721154,0.0,2.7157795610721154,2.0,3,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0004,XOM_XLE_USO,kalman,2022-01-07,2022-01-15,2022-01-15,validation,ml_filtered,short_spread,1,success,reversion,0.8155228797239571,3.1486112427978616,0.39247453383327213,2.7561367089645894,1.0,2.7561367089645894,0.0,2.7561367089645894,2.0,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0007,JPM_XLF_KRE,kalman,2022-01-12,2022-01-16,2022-01-16,validation,ml_filtered,long_spread,1,success,reversion,0.804449209588801,-2.4806814879544357,-0.12867974394433546,2.3520017440101,1.0,2.3520017440101,0.0,2.3520017440101,2.0,4,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0008,NVDA_SMH_QQQ,kalman,2022-01-13,2022-01-18,2022-01-18,validation,ml_filtered,short_spread,0,failure,stop_loss,0.630807464687269,2.3081136485408913,3.4134176838005894,-1.1053040352596981,1.0,-1.1053040352596981,0.0,-1.1053040352596981,2.0,5,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0011,JPM_XLF_KRE,kalman,2022-01-18,2022-01-29,2022-01-29,validation,ml_filtered,long_spread,0,failure,stop_loss,0.7741195822174236,-2.7515545905644867,-3.048954297827929,-0.29739970726344245,1.0,-0.29739970726344245,0.0,-0.29739970726344245,2.0,11,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0014,AAPL_QQQ_XLK,kalman,2022-01-21,2022-01-28,2022-01-28,validation,ml_filtered,short_spread,0,failure,stop_loss,0.6590779597788063,3.1121454991789017,3.2227819675298677,-0.11063646835096597,1.0,-0.11063646835096597,0.0,-0.11063646835096597,2.0,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0016,NVDA_SMH_QQQ,kalman,2022-01-25,2022-02-01,2022-02-01,validation,ml_filtered,short_spread,1,success,reversion,0.7952581346448068,2.7546655948385057,-0.06769771898783741,2.8223633138263433,1.0,2.8223633138263433,0.0,2.8223633138263433,2.0,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0024,XOM_XLE_USO,kalman,2022-02-04,2022-02-17,2022-02-17,validation,ml_filtered,short_spread,1,success,reversion,0.98,3.0657745062644377,0.37830465913194977,2.687469847132488,1.0,2.687469847132488,0.0,2.687469847132488,2.0,13,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0025,XOM_XLE_USO,kalman,2022-02-07,2022-02-10,2022-02-10,validation,ml_filtered,long_spread,1,success,reversion,0.8572047007092423,-1.7220730016022046,-0.2182409294092945,1.5038320721929102,1.0,1.5038320721929102,0.0,1.5038320721929102,2.0,3,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0029,AAPL_QQQ_XLK,kalman,2022-02-11,2022-02-16,2022-02-16,validation,ml_filtered,long_spread,1,success,reversion,0.6549976446013599,-2.4340286350333082,-0.25251286454131117,2.181515770491997,1.0,2.181515770491997,0.0,2.181515770491997,2.0,5,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0031,AAPL_QQQ_XLK,kalman,2022-02-15,2022-02-21,2022-02-21,validation,ml_filtered,long_spread,1,success,reversion,0.7960597012015956,-2.996537569187197,-0.5166264595970931,2.4799111095901036,1.0,2.4799111095901036,0.0,2.4799111095901036,2.0,6,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0032,JPM_XLF_KRE,kalman,2022-02-16,2022-03-02,2022-03-02,validation,ml_filtered,short_spread,1,success,reversion,0.6810044958016471,2.1742584210724676,-0.02202900053616405,2.1962874216086314,1.0,2.1962874216086314,0.0,2.1962874216086314,2.0,14,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0039,NVDA_SMH_QQQ,kalman,2022-02-25,2022-03-04,2022-03-04,validation,ml_filtered,long_spread,1,success,reversion,0.8111152881997039,-2.7380479546587697,-0.4801133445683281,2.257934610090442,1.0,2.257934610090442,0.0,2.257934610090442,2.0,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0041,NVDA_SMH_QQQ,kalman,2022-03-01,2022-03-10,2022-03-10,validation,ml_filtered,long_spread,1,success,reversion,0.6880332961105765,-1.5289521552984497,0.031417966334257405,1.560370121632707,1.0,1.560370121632707,0.0,1.560370121632707,2.0,9,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0049,XOM_XLE_USO,kalman,2022-03-11,2022-03-20,2022-03-20,validation,ml_filtered,long_spread,1,success,reversion,0.7365908094057242,-1.5382538733043787,-0.0921180430347737,1.446135830269605,1.0,1.446135830269605,0.0,1.446135830269605,2.0,9,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0053,NVDA_SMH_QQQ,kalman,2022-03-17,2022-03-30,2022-03-30,validation,ml_filtered,long_spread,1,success,reversion,0.6337478054666038,-2.0917753453207544,-0.3645403779054712,1.7272349674152832,1.0,1.7272349674152832,0.0,1.7272349674152832,2.0,13,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0054,NVDA_SMH_QQQ,kalman,2022-03-18,2022-03-23,2022-03-23,validation,ml_filtered,short_spread,1,success,reversion,0.7745051162085901,2.0871209724730706,0.00023533414976475986,2.086885638323306,1.0,2.086885638323306,0.0,2.086885638323306,2.0,5,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0060,XOM_XLE_USO,kalman,2022-03-28,2022-04-03,2022-04-03,test,ml_filtered,short_spread,1,success,reversion,0.6467559918234971,2.60764747788128,0.40319981037072883,2.204447667510551,1.0,2.204447667510551,0.0,2.204447667510551,2.0,6,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0062,AAPL_QQQ_XLK,kalman,2022-03-30,2022-04-05,2022-04-05,test,ml_filtered,short_spread,1,success,reversion,0.697468668919256,2.1959472240121194,-0.09770302488341709,2.2936502488955366,1.0,2.2936502488955366,0.0,2.2936502488955366,2.0,6,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0070,AAPL_QQQ_XLK,kalman,2022-04-11,2022-04-19,2022-04-19,test,ml_filtered,short_spread,1,success,reversion,0.8119232754009251,2.7811046026998265,0.2572546623839045,2.5238499403159222,1.0,2.5238499403159222,0.0,2.5238499403159222,2.0,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0072,XOM_XLE_USO,kalman,2022-04-13,2022-04-21,2022-04-21,test,ml_filtered,short_spread,0,failure,max_holding,0.6458610035264136,1.7643014779499653,1.1442129834606396,0.6200884944893257,1.0,0.6200884944893257,0.0,0.6200884944893257,2.0,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0074,NVDA_SMH_QQQ,kalman,2022-04-15,2022-04-29,2022-04-29,test,ml_filtered,short_spread,1,success,reversion,0.8697252647645034,2.6422498437525777,0.028151996215437347,2.61409784753714,1.0,2.61409784753714,0.0,2.61409784753714,2.0,14,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0077,NVDA_SMH_QQQ,kalman,2022-04-20,2022-05-01,2022-05-01,test,ml_filtered,long_spread,1,success,reversion,0.98,-2.6275073885465736,-0.3949330027383138,2.2325743858082596,1.0,2.2325743858082596,0.0,2.2325743858082596,2.0,11,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0078,JPM_XLF_KRE,kalman,2022-04-21,2022-04-28,2022-04-28,test,ml_filtered,short_spread,1,success,reversion,0.9224911865496532,3.0692156958926042,0.544271886475936,2.5249438094166683,1.0,2.5249438094166683,0.0,2.5249438094166683,2.0,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0079,XOM_XLE_USO,kalman,2022-04-22,2022-04-30,2022-04-30,test,ml_filtered,long_spread,1,success,reversion,0.6692922597768959,-1.6219896841143389,-0.17507121115476368,1.4469184729595752,1.0,1.4469184729595752,0.0,1.4469184729595752,2.0,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0080,AAPL_QQQ_XLK,kalman,2022-04-25,2022-05-06,2022-05-06,test,ml_filtered,short_spread,0,failure,stop_loss,0.7734886416677833,2.367793525480865,3.6518223264391656,-1.2840288009583007,1.0,-1.2840288009583007,0.0,-1.2840288009583007,2.0,11,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0081,AAPL_QQQ_XLK,kalman,2022-04-26,2022-05-09,2022-05-09,test,ml_filtered,long_spread,1,success,reversion,0.8181017214071565,-2.064529574865749,-0.2282633879586594,1.8362661869070898,1.0,1.8362661869070898,0.0,1.8362661869070898,2.0,13,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0085,JPM_XLF_KRE,kalman,2022-05-02,2022-05-09,2022-05-09,test,ml_filtered,long_spread,0,failure,stop_loss,0.6651133450312323,-1.5667559437279268,-3.6049466357567272,-2.0381906920288007,1.0,-2.0381906920288007,0.0,-2.0381906920288007,2.0,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0001,XOM_XLE_USO,kalman,2022-01-04,2022-01-07,2022-01-07,validation,ml_probability_sized,long_spread,1,success,reversion,0.7325643003786587,-2.7196049547899674,-0.0038253937178520936,2.7157795610721154,0.7325643003786587,1.989483154139455,0.0,1.989483154139455,1.4651286007573174,3,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0004,XOM_XLE_USO,kalman,2022-01-07,2022-01-15,2022-01-15,validation,ml_probability_sized,short_spread,1,success,reversion,0.8155228797239571,3.1486112427978616,0.39247453383327213,2.7561367089645894,0.8155228797239571,2.2476925458077117,0.0,2.2476925458077117,1.6310457594479142,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0007,JPM_XLF_KRE,kalman,2022-01-12,2022-01-16,2022-01-16,validation,ml_probability_sized,long_spread,1,success,reversion,0.804449209588801,-2.4806814879544357,-0.12867974394433546,2.3520017440101,0.804449209588801,1.8920659439204064,0.0,1.8920659439204064,1.608898419177602,4,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0008,NVDA_SMH_QQQ,kalman,2022-01-13,2022-01-18,2022-01-18,validation,ml_probability_sized,short_spread,0,failure,stop_loss,0.630807464687269,2.3081136485408913,3.4134176838005894,-1.1053040352596981,0.630807464687269,-0.697234036190778,0.0,-0.697234036190778,1.261614929374538,5,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0011,JPM_XLF_KRE,kalman,2022-01-18,2022-01-29,2022-01-29,validation,ml_probability_sized,long_spread,0,failure,stop_loss,0.7741195822174236,-2.7515545905644867,-3.048954297827929,-0.29739970726344245,0.7741195822174236,-0.23022293713836015,0.0,-0.23022293713836015,1.5482391644348472,11,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0014,AAPL_QQQ_XLK,kalman,2022-01-21,2022-01-28,2022-01-28,validation,ml_probability_sized,short_spread,0,failure,stop_loss,0.6590779597788063,3.1121454991789017,3.2227819675298677,-0.11063646835096597,0.6590779597788063,-0.07291805783788713,0.0,-0.07291805783788713,1.3181559195576127,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0016,NVDA_SMH_QQQ,kalman,2022-01-25,2022-02-01,2022-02-01,validation,ml_probability_sized,short_spread,1,success,reversion,0.7952581346448068,2.7546655948385057,-0.06769771898783741,2.8223633138263433,0.7952581346448068,2.244507384243473,0.0,2.244507384243473,1.5905162692896135,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0024,XOM_XLE_USO,kalman,2022-02-04,2022-02-17,2022-02-17,validation,ml_probability_sized,short_spread,1,success,reversion,0.98,3.0657745062644377,0.37830465913194977,2.687469847132488,0.98,2.633720450189838,0.0,2.633720450189838,1.96,13,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0025,XOM_XLE_USO,kalman,2022-02-07,2022-02-10,2022-02-10,validation,ml_probability_sized,long_spread,1,success,reversion,0.8572047007092423,-1.7220730016022046,-0.2182409294092945,1.5038320721929102,0.8572047007092423,1.2890919213610832,0.0,1.2890919213610832,1.7144094014184845,3,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0029,AAPL_QQQ_XLK,kalman,2022-02-11,2022-02-16,2022-02-16,validation,ml_probability_sized,long_spread,1,success,reversion,0.6549976446013599,-2.4340286350333082,-0.25251286454131117,2.181515770491997,0.6549976446013599,1.4288876913329789,0.0,1.4288876913329789,1.3099952892027198,5,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0031,AAPL_QQQ_XLK,kalman,2022-02-15,2022-02-21,2022-02-21,validation,ml_probability_sized,long_spread,1,success,reversion,0.7960597012015956,-2.996537569187197,-0.5166264595970931,2.4799111095901036,0.7960597012015956,1.9741572969068153,0.0,1.9741572969068153,1.5921194024031913,6,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0032,JPM_XLF_KRE,kalman,2022-02-16,2022-03-02,2022-03-02,validation,ml_probability_sized,short_spread,1,success,reversion,0.6810044958016471,2.1742584210724676,-0.02202900053616405,2.1962874216086314,0.6810044958016471,1.4956816081880857,0.0,1.4956816081880857,1.3620089916032943,14,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0039,NVDA_SMH_QQQ,kalman,2022-02-25,2022-03-04,2022-03-04,validation,ml_probability_sized,long_spread,1,success,reversion,0.8111152881997039,-2.7380479546587697,-0.4801133445683281,2.257934610090442,0.8111152881997039,1.8314452819995948,0.0,1.8314452819995948,1.6222305763994078,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0041,NVDA_SMH_QQQ,kalman,2022-03-01,2022-03-10,2022-03-10,validation,ml_probability_sized,long_spread,1,success,reversion,0.6880332961105765,-1.5289521552984497,0.031417966334257405,1.560370121632707,0.6880332961105765,1.0735865979394126,0.0,1.0735865979394126,1.376066592221153,9,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0049,XOM_XLE_USO,kalman,2022-03-11,2022-03-20,2022-03-20,validation,ml_probability_sized,long_spread,1,success,reversion,0.7365908094057242,-1.5382538733043787,-0.0921180430347737,1.446135830269605,0.7365908094057242,1.0652103617289073,0.0,1.0652103617289073,1.4731816188114484,9,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0053,NVDA_SMH_QQQ,kalman,2022-03-17,2022-03-30,2022-03-30,validation,ml_probability_sized,long_spread,1,success,reversion,0.6337478054666038,-2.0917753453207544,-0.3645403779054712,1.7272349674152832,0.6337478054666038,1.0946313701246166,0.0,1.0946313701246166,1.2674956109332076,13,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0054,NVDA_SMH_QQQ,kalman,2022-03-18,2022-03-23,2022-03-23,validation,ml_probability_sized,short_spread,1,success,reversion,0.7745051162085901,2.0871209724730706,0.00023533414976475986,2.086885638323306,0.7745051162085901,1.6163036038236298,0.0,1.6163036038236298,1.5490102324171802,5,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0060,XOM_XLE_USO,kalman,2022-03-28,2022-04-03,2022-04-03,test,ml_probability_sized,short_spread,1,success,reversion,0.6467559918234971,2.60764747788128,0.40319981037072883,2.204447667510551,0.6467559918234971,1.425739737623781,0.0,1.425739737623781,1.2935119836469942,6,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0062,AAPL_QQQ_XLK,kalman,2022-03-30,2022-04-05,2022-04-05,test,ml_probability_sized,short_spread,1,success,reversion,0.697468668919256,2.1959472240121194,-0.09770302488341709,2.2936502488955366,0.697468668919256,1.59974918606349,0.0,1.59974918606349,1.394937337838512,6,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0070,AAPL_QQQ_XLK,kalman,2022-04-11,2022-04-19,2022-04-19,test,ml_probability_sized,short_spread,1,success,reversion,0.8119232754009251,2.7811046026998265,0.2572546623839045,2.5238499403159222,0.8119232754009251,2.049172510161733,0.0,2.049172510161733,1.6238465508018503,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0072,XOM_XLE_USO,kalman,2022-04-13,2022-04-21,2022-04-21,test,ml_probability_sized,short_spread,0,failure,max_holding,0.6458610035264136,1.7643014779499653,1.1442129834606396,0.6200884944893257,0.6458610035264136,0.4004909773260589,0.0,0.4004909773260589,1.2917220070528272,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0074,NVDA_SMH_QQQ,kalman,2022-04-15,2022-04-29,2022-04-29,test,ml_probability_sized,short_spread,1,success,reversion,0.8697252647645034,2.6422498437525777,0.028151996215437347,2.61409784753714,0.8697252647645034,2.2735469425695576,0.0,2.2735469425695576,1.7394505295290068,14,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0077,NVDA_SMH_QQQ,kalman,2022-04-20,2022-05-01,2022-05-01,test,ml_probability_sized,long_spread,1,success,reversion,0.98,-2.6275073885465736,-0.3949330027383138,2.2325743858082596,0.98,2.1879228980920944,0.0,2.1879228980920944,1.96,11,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0078,JPM_XLF_KRE,kalman,2022-04-21,2022-04-28,2022-04-28,test,ml_probability_sized,short_spread,1,success,reversion,0.9224911865496532,3.0692156958926042,0.544271886475936,2.5249438094166683,0.9224911865496532,2.329238410719984,0.0,2.329238410719984,1.8449823730993065,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0079,XOM_XLE_USO,kalman,2022-04-22,2022-04-30,2022-04-30,test,ml_probability_sized,long_spread,1,success,reversion,0.6692922597768959,-1.6219896841143389,-0.17507121115476368,1.4469184729595752,0.6692922597768959,0.9684113344800495,0.0,0.9684113344800495,1.3385845195537918,8,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0080,AAPL_QQQ_XLK,kalman,2022-04-25,2022-05-06,2022-05-06,test,ml_probability_sized,short_spread,0,failure,stop_loss,0.7734886416677833,2.367793525480865,3.6518223264391656,-1.2840288009583007,0.7734886416677833,-0.9931816931155485,0.0,-0.9931816931155485,1.5469772833355666,11,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0081,AAPL_QQQ_XLK,kalman,2022-04-26,2022-05-09,2022-05-09,test,ml_probability_sized,long_spread,1,success,reversion,0.8181017214071565,-2.064529574865749,-0.2282633879586594,1.8362661869070898,0.8181017214071565,1.5022525284704455,0.0,1.5022525284704455,1.636203442814313,13,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0085,JPM_XLF_KRE,kalman,2022-05-02,2022-05-09,2022-05-09,test,ml_probability_sized,long_spread,0,failure,stop_loss,0.6651133450312323,-1.5667559437279268,-3.6049466357567272,-2.0381906920288007,0.6651133450312323,-1.3556278289867978,0.0,-1.3556278289867978,1.3302266900624646,7,zero_cost,0.0,0.0,0.0,0.0,0.0
evt_0000,JPM_XLF_KRE,kalman,2022-01-03,2022-01-17,2022-01-17,validation,baseline_rule_based,short_spread,0,failure,stop_loss,0.48665810437564533,2.178819807669874,3.5700644280248914,-1.3912446203550175,1.0,-1.3912446203550175,0.02,-1.4112446203550175,2.0,14,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0001,XOM_XLE_USO,kalman,2022-01-04,2022-01-07,2022-01-07,validation,baseline_rule_based,long_spread,1,success,reversion,0.7325643003786587,-2.7196049547899674,-0.0038253937178520936,2.7157795610721154,1.0,2.7157795610721154,0.02,2.6957795610721154,2.0,3,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0002,AAPL_QQQ_XLK,kalman,2022-01-05,2022-01-12,2022-01-12,validation,baseline_rule_based,short_spread,0,failure,max_holding,0.19278548282752342,1.9773996576612058,1.8845795498839335,0.09282010777727234,1.0,0.09282010777727234,0.02,0.07282010777727234,2.0,7,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0003,JPM_XLF_KRE,kalman,2022-01-06,2022-01-16,2022-01-16,validation,baseline_rule_based,long_spread,0,failure,max_holding,0.2977598521877482,-1.6406323605967978,-0.9668026381595292,0.6738297224372687,1.0,0.6738297224372687,0.02,0.6538297224372687,2.0,10,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0004,XOM_XLE_USO,kalman,2022-01-07,2022-01-15,2022-01-15,validation,baseline_rule_based,short_spread,1,success,reversion,0.8155228797239571,3.1486112427978616,0.39247453383327213,2.7561367089645894,1.0,2.7561367089645894,0.02,2.7361367089645894,2.0,8,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0005,NVDA_SMH_QQQ,kalman,2022-01-10,2022-01-21,2022-01-21,validation,baseline_rule_based,long_spread,0,failure,max_holding,0.21276463610396312,-2.4586754671255187,-1.2794081898780156,1.179267277247503,1.0,1.179267277247503,0.02,1.159267277247503,2.0,11,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0006,XOM_XLE_USO,kalman,2022-01-11,2022-01-24,2022-01-24,validation,baseline_rule_based,short_spread,0,failure,max_holding,0.31781928768395923,2.595345635657119,1.8048599909292984,0.7904856447278206,1.0,0.7904856447278206,0.02,0.7704856447278206,2.0,13,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0007,JPM_XLF_KRE,kalman,2022-01-12,2022-01-16,2022-01-16,validation,baseline_rule_based,long_spread,1,success,reversion,0.804449209588801,-2.4806814879544357,-0.12867974394433546,2.3520017440101,1.0,2.3520017440101,0.02,2.3320017440101,2.0,4,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0008,NVDA_SMH_QQQ,kalman,2022-01-13,2022-01-18,2022-01-18,validation,baseline_rule_based,short_spread,0,failure,stop_loss,0.630807464687269,2.3081136485408913,3.4134176838005894,-1.1053040352596981,1.0,-1.1053040352596981,0.02,-1.1253040352596981,2.0,5,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0009,NVDA_SMH_QQQ,kalman,2022-01-14,2022-01-24,2022-01-24,validation,baseline_rule_based,long_spread,0,failure,max_holding,0.20628141309411557,-1.7080833827413568,-1.4344620554221885,0.27362132731916833,1.0,0.27362132731916833,0.02,0.2536213273191683,2.0,10,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0010,NVDA_SMH_QQQ,kalman,2022-01-17,2022-01-29,2022-01-29,validation,baseline_rule_based,short_spread,0,failure,stop_loss,0.4628376648124808,2.0331134060794707,3.1171896138685375,-1.0840762077890669,1.0,-1.0840762077890669,0.02,-1.104076207789067,2.0,12,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0011,JPM_XLF_KRE,kalman,2022-01-18,2022-01-29,2022-01-29,validation,baseline_rule_based,long_spread,0,failure,stop_loss,0.7741195822174236,-2.7515545905644867,-3.048954297827929,-0.29739970726344245,1.0,-0.29739970726344245,0.02,-0.31739970726344247,2.0,11,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0012,XOM_XLE_USO,kalman,2022-01-19,2022-02-01,2022-02-01,validation,baseline_rule_based,short_spread,0,failure,max_holding,0.45105362238578117,3.042561356182164,0.822566945331321,2.219994410850843,1.0,2.219994410850843,0.02,2.199994410850843,2.0,13,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0013,XOM_XLE_USO,kalman,2022-01-20,2022-01-25,2022-01-25,validation,baseline_rule_based,long_spread,1,success,reversion,0.5633423448339113,-3.010623306799859,-0.02603566450652023,2.984587642293339,1.0,2.984587642293339,0.02,2.964587642293339,2.0,5,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0014,AAPL_QQQ_XLK,kalman,2022-01-21,2022-01-28,2022-01-28,validation,baseline_rule_based,short_spread,0,failure,stop_loss,0.6590779597788063,3.1121454991789017,3.2227819675298677,-0.11063646835096597,1.0,-0.11063646835096597,0.02,-0.13063646835096596,2.0,7,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0015,NVDA_SMH_QQQ,kalman,2022-01-24,2022-02-02,2022-02-02,validation,baseline_rule_based,long_spread,0,failure,stop_loss,0.525139224251782,-1.5431866663317944,-3.387659048962475,-1.8444723826306808,1.0,-1.8444723826306808,0.02,-1.8644723826306808,2.0,9,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0016,NVDA_SMH_QQQ,kalman,2022-01-25,2022-02-01,2022-02-01,validation,baseline_rule_based,short_spread,1,success,reversion,0.7952581346448068,2.7546655948385057,-0.06769771898783741,2.8223633138263433,1.0,2.8223633138263433,0.02,2.8023633138263433,2.0,7,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0017,NVDA_SMH_QQQ,kalman,2022-01-26,2022-02-08,2022-02-08,validation,baseline_rule_based,long_spread,1,success,reversion,0.516962476043207,-2.6434201301664295,-0.5334584205253913,2.109961709641038,1.0,2.109961709641038,0.02,2.089961709641038,2.0,13,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0018,XOM_XLE_USO,kalman,2022-01-27,2022-02-08,2022-02-08,validation,baseline_rule_based,short_spread,0,failure,stop_loss,0.5360547768243386,2.562818988831337,3.571150533630615,-1.0083315447992782,1.0,-1.0083315447992782,0.02,-1.0283315447992782,2.0,12,low_cost,0.005,0.01,0.005,0.02,0.02
evt_0019,JPM_XLF_KRE,kalman,2022-01-28,2022-02-04,2022-02-04,validation,baseline_rule_based,long_spread,1,success,reversion,0.599047708860926,-2.5839611194522116,-0.1442898884100245,2.4396712310421873,1.0,2.4396712310421873,0.02,2.4196712310421873,2.0,7,low_cost,0.005,0.01,0.005,0.02,0.02
