date,triplet_id,method,model_type,feature_column,feature_value,state_0_probability,state_1_probability,state_2_probability,state_0_label,volatile_breakdown_probability,state_1_label,mean_reverting_probability,state_2_label,trending_probability,most_likely_state,most_likely_regime,viterbi_state,viterbi_regime,log_likelihood,n_states
2023-09-14,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.24428058740971764,9.041085822555593e-05,0.9226612053375354,0.07724838380423907,volatile_breakdown,9.041085822555593e-05,mean_reverting,0.9226612053375354,trending,0.07724838380423907,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-15,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.10956246862779231,0.0001256920433907031,0.8895992904933199,0.11027501746328942,volatile_breakdown,0.0001256920433907031,mean_reverting,0.8895992904933199,trending,0.11027501746328942,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-18,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.6390737765193238,0.0001386702633697516,0.8225534458306976,0.1773078839059327,volatile_breakdown,0.0001386702633697516,mean_reverting,0.8225534458306976,trending,0.1773078839059327,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-19,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.9473690784386798,0.00019503209345932016,0.7930409846411409,0.20676398326539988,volatile_breakdown,0.00019503209345932016,mean_reverting,0.7930409846411409,trending,0.20676398326539988,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-20,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.074090167612009,0.0002951294286259529,0.8466609194255925,0.15304395114578156,volatile_breakdown,0.0002951294286259529,mean_reverting,0.8466609194255925,trending,0.15304395114578156,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-21,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.06244593211912482,0.0002505688762590567,0.85766062695446,0.14208880416928088,volatile_breakdown,0.0002505688762590567,mean_reverting,0.85766062695446,trending,0.14208880416928088,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-22,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.9447889961199222,0.00013657415945475472,0.8434160568107756,0.1564473690297696,volatile_breakdown,0.00013657415945475472,mean_reverting,0.8434160568107756,trending,0.1564473690297696,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-25,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.03048492220984397,0.00010765402391941428,0.9105393598100172,0.08935298616606338,volatile_breakdown,0.00010765402391941428,mean_reverting,0.9105393598100172,trending,0.08935298616606338,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-26,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.3473609577592479,5.774830148427201e-05,0.9398529185123558,0.06008933318615996,volatile_breakdown,5.774830148427201e-05,mean_reverting,0.9398529185123558,trending,0.06008933318615996,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-27,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.13519834391899532,4.5734627089994826e-05,0.9669955590748098,0.032958706298100236,volatile_breakdown,4.5734627089994826e-05,mean_reverting,0.9669955590748098,trending,0.032958706298100236,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-28,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.456144913406744,5.4341638671712833e-05,0.9827222257307544,0.01722343263057395,volatile_breakdown,5.4341638671712833e-05,mean_reverting,0.9827222257307544,trending,0.01722343263057395,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-09-29,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.16323608459537456,3.36119635534905e-05,0.9846771949604081,0.015289193076038553,volatile_breakdown,3.36119635534905e-05,mean_reverting,0.9846771949604081,trending,0.015289193076038553,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-02,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.12025582460043784,3.508855094579489e-05,0.9852607965965702,0.014704114852484039,volatile_breakdown,3.508855094579489e-05,mean_reverting,0.9852607965965702,trending,0.014704114852484039,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-03,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.08623055045872814,3.922616733082146e-05,0.9786254933449371,0.02133528048773201,volatile_breakdown,3.922616733082146e-05,mean_reverting,0.9786254933449371,trending,0.02133528048773201,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-04,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.11230847791181546,6.58249620752548e-05,0.9652422654474547,0.03469190959046999,volatile_breakdown,6.58249620752548e-05,mean_reverting,0.9652422654474547,trending,0.03469190959046999,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-05,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.36639415205237524,0.00014750312662062317,0.9400210675101152,0.059831429363264264,volatile_breakdown,0.00014750312662062317,mean_reverting,0.9400210675101152,trending,0.059831429363264264,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-06,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.189739029077357,0.0001775789793768012,0.8579724544094502,0.1418499666111729,volatile_breakdown,0.0001775789793768012,mean_reverting,0.8579724544094502,trending,0.1418499666111729,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-09,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.9865002466827292,0.00037055376287496494,0.7225972963478037,0.27703214988932134,volatile_breakdown,0.00037055376287496494,mean_reverting,0.7225972963478037,trending,0.27703214988932134,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-10,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.15846701124186843,0.0010987306646613516,0.7219547728101511,0.2769464965251876,volatile_breakdown,0.0010987306646613516,mean_reverting,0.7219547728101511,trending,0.2769464965251876,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-11,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.39232441736613766,0.0015658524671008402,0.6648690308969846,0.33356511663591465,volatile_breakdown,0.0015658524671008402,mean_reverting,0.6648690308969846,trending,0.33356511663591465,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-12,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.5135756738741982,0.0011659922296206654,0.46389908591808665,0.5349349218522926,volatile_breakdown,0.0011659922296206654,mean_reverting,0.46389908591808665,trending,0.5349349218522926,2,trending,1,mean_reverting,-242.60185321667203,3
2023-10-13,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.9889410382332355,0.001466431569126635,0.29523669304246003,0.7032968753884133,volatile_breakdown,0.001466431569126635,mean_reverting,0.29523669304246003,trending,0.7032968753884133,2,trending,1,mean_reverting,-242.60185321667203,3
2023-10-16,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.06563397822645776,0.002456184741600779,0.2804645596281151,0.7170792556302842,volatile_breakdown,0.002456184741600779,mean_reverting,0.2804645596281151,trending,0.7170792556302842,2,trending,1,mean_reverting,-242.60185321667203,3
2023-10-17,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,1.0086088352672897,0.002845115945173835,0.200559976810784,0.7965949072440421,volatile_breakdown,0.002845115945173835,mean_reverting,0.200559976810784,trending,0.7965949072440421,2,trending,1,mean_reverting,-242.60185321667203,3
2023-10-18,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,1.2215738235148006,0.004359698040286569,0.21685930726111036,0.7787809946986031,volatile_breakdown,0.004359698040286569,mean_reverting,0.21685930726111036,trending,0.7787809946986031,2,trending,1,mean_reverting,-242.60185321667203,3
2023-10-19,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-1.1374675142029564,0.007734689671535782,0.6179118548189474,0.3743534555095169,volatile_breakdown,0.007734689671535782,mean_reverting,0.6179118548189474,trending,0.3743534555095169,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-20,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.18301995554848935,0.0036699662059206275,0.8109100806578788,0.18541995313620052,volatile_breakdown,0.0036699662059206275,mean_reverting,0.8109100806578788,trending,0.18541995313620052,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-23,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.4044142260389596,0.0030605443756731507,0.9282496466963692,0.06868980892795759,volatile_breakdown,0.0030605443756731507,mean_reverting,0.9282496466963692,trending,0.06868980892795759,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-24,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.7314639543849569,0.0027702574138211773,0.9660711623015231,0.03115858028465566,volatile_breakdown,0.0027702574138211773,mean_reverting,0.9660711623015231,trending,0.03115858028465566,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-25,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.13108237883049528,0.002123761785013276,0.9768670042716775,0.0210092339433092,volatile_breakdown,0.002123761785013276,mean_reverting,0.9768670042716775,trending,0.0210092339433092,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-26,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.8458982216718387,0.0020477123220971278,0.9832582424859084,0.014694045191994487,volatile_breakdown,0.0020477123220971278,mean_reverting,0.9832582424859084,trending,0.014694045191994487,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-27,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.16144235311187602,0.0015738333760025763,0.9811145845695076,0.017311582054489835,volatile_breakdown,0.0015738333760025763,mean_reverting,0.9811145845695076,trending,0.017311582054489835,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-30,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.579037016839481,0.0014838647712334995,0.9771575243842133,0.021358610844553216,volatile_breakdown,0.0014838647712334995,mean_reverting,0.9771575243842133,trending,0.021358610844553216,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-10-31,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.31710317662496185,0.001233011269367462,0.955593304000057,0.04317368473057554,volatile_breakdown,0.001233011269367462,mean_reverting,0.955593304000057,trending,0.04317368473057554,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-01,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.12432095041248446,0.0010084367298366587,0.8893213182665396,0.10967024500362377,volatile_breakdown,0.0010084367298366587,mean_reverting,0.8893213182665396,trending,0.10967024500362377,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-02,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.08965439209501559,0.001268580392394976,0.7679705500170785,0.23076086959052652,volatile_breakdown,0.001268580392394976,mean_reverting,0.7679705500170785,trending,0.23076086959052652,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-03,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.23321259649094503,0.002151675286701068,0.46688393654965804,0.5309643881636409,volatile_breakdown,0.002151675286701068,mean_reverting,0.46688393654965804,trending,0.5309643881636409,2,trending,1,mean_reverting,-242.60185321667203,3
2023-11-06,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,2.161732748364229,0.006429392606702003,0.002406187778335656,0.9911644196149624,volatile_breakdown,0.006429392606702003,mean_reverting,0.002406187778335656,trending,0.9911644196149624,2,trending,2,trending,-242.60185321667203,3
2023-11-07,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.2979812070915151,0.0053343738143275055,0.029927917259272338,0.9647377089264002,volatile_breakdown,0.0053343738143275055,mean_reverting,0.029927917259272338,trending,0.9647377089264002,2,trending,2,trending,-242.60185321667203,3
2023-11-08,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.24337449813290235,0.005672021495374727,0.042029678453317475,0.9522983000513079,volatile_breakdown,0.005672021495374727,mean_reverting,0.042029678453317475,trending,0.9522983000513079,2,trending,2,trending,-242.60185321667203,3
2023-11-09,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,1.7153994067307146,0.004051212720817128,0.021465672198694403,0.9744831150804885,volatile_breakdown,0.004051212720817128,mean_reverting,0.021465672198694403,trending,0.9744831150804885,2,trending,2,trending,-242.60185321667203,3
2023-11-10,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.3720482404925552,0.0014057387585924932,0.37419287554454794,0.6244013856968595,volatile_breakdown,0.0014057387585924932,mean_reverting,0.37419287554454794,trending,0.6244013856968595,2,trending,1,mean_reverting,-242.60185321667203,3
2023-11-13,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.1413967376588306,0.0006989041583344603,0.6737470977617762,0.32555399807988933,volatile_breakdown,0.0006989041583344603,mean_reverting,0.6737470977617762,trending,0.32555399807988933,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-14,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.2505356609067432,0.0005158002231810285,0.8384763434099778,0.16100785636684112,volatile_breakdown,0.0005158002231810285,mean_reverting,0.8384763434099778,trending,0.16100785636684112,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-15,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.1799162006821967,0.0002511466465490098,0.8929754998948316,0.10677335345861938,volatile_breakdown,0.0002511466465490098,mean_reverting,0.8929754998948316,trending,0.10677335345861938,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-16,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.16928020998299975,0.00013643034022586616,0.9236393636052121,0.07622420605456207,volatile_breakdown,0.00013643034022586616,mean_reverting,0.9236393636052121,trending,0.07622420605456207,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-17,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.3664745212600715,7.006207480742918e-05,0.9389755358850745,0.06095440204011803,volatile_breakdown,7.006207480742918e-05,mean_reverting,0.9389755358850745,trending,0.06095440204011803,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-20,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.44430183816383395,4.124226051444968e-05,0.9550069408442335,0.04495181689525197,volatile_breakdown,4.124226051444968e-05,mean_reverting,0.9550069408442335,trending,0.04495181689525197,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-21,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.16671158202763603,4.668930987803755e-05,0.9776064865186748,0.022346824171447167,volatile_breakdown,4.668930987803755e-05,mean_reverting,0.9776064865186748,trending,0.022346824171447167,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-22,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.03300170525402645,4.752507033234787e-05,0.9846375816444173,0.01531489328525037,volatile_breakdown,4.752507033234787e-05,mean_reverting,0.9846375816444173,trending,0.01531489328525037,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-23,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.22531994487344859,6.811531751586358e-05,0.9868153349207781,0.01311654976170613,volatile_breakdown,6.811531751586358e-05,mean_reverting,0.9868153349207781,trending,0.01311654976170613,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-24,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.12921932927643937,0.00015121355353602466,0.9897217369583373,0.010127049488126708,volatile_breakdown,0.00015121355353602466,mean_reverting,0.9897217369583373,trending,0.010127049488126708,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-27,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-1.110884475048637,0.0003877424995884282,0.9921720400219305,0.00744021747848108,volatile_breakdown,0.0003877424995884282,mean_reverting,0.9921720400219305,trending,0.00744021747848108,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-28,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-1.059092964454367,0.00039831833063725677,0.9935610468588094,0.00604063481055331,volatile_breakdown,0.00039831833063725677,mean_reverting,0.9935610468588094,trending,0.00604063481055331,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-29,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.34725055826453194,0.00028967992761145183,0.9941269265435998,0.005583393528788842,volatile_breakdown,0.00028967992761145183,mean_reverting,0.9941269265435998,trending,0.005583393528788842,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-11-30,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.4115718537858643,0.00022760535083437398,0.9915688465814039,0.008203548067761834,volatile_breakdown,0.00022760535083437398,mean_reverting,0.9915688465814039,trending,0.008203548067761834,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-01,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.5193111875949165,0.0001714859240506854,0.9819327833659629,0.01789573070998643,volatile_breakdown,0.0001714859240506854,mean_reverting,0.9819327833659629,trending,0.01789573070998643,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-04,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.6606511925608543,6.769987327253733e-05,0.9508267229394258,0.04910557718730171,volatile_breakdown,6.769987327253733e-05,mean_reverting,0.9508267229394258,trending,0.04910557718730171,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-05,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.5562149533894223,4.303527011827544e-05,0.9440504094710589,0.05590655525882291,volatile_breakdown,4.303527011827544e-05,mean_reverting,0.9440504094710589,trending,0.05590655525882291,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-06,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.5164502946441119,3.197635981617021e-05,0.9512218192320055,0.04874620440817834,volatile_breakdown,3.197635981617021e-05,mean_reverting,0.9512218192320055,trending,0.04874620440817834,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-07,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.010422767954833417,3.20070981172008e-05,0.9698865302696009,0.03008146263228184,volatile_breakdown,3.20070981172008e-05,mean_reverting,0.9698865302696009,trending,0.03008146263228184,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-08,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.44398243440822005,2.0479597597555e-05,0.9758254032454707,0.024154117156931772,volatile_breakdown,2.0479597597555e-05,mean_reverting,0.9758254032454707,trending,0.024154117156931772,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-11,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.27770750344286166,2.981244835171543e-05,0.9885839885513417,0.011386199000306586,volatile_breakdown,2.981244835171543e-05,mean_reverting,0.9885839885513417,trending,0.011386199000306586,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-12,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.7698055509526651,3.610710571457497e-05,0.9921690302187561,0.007794862675529337,volatile_breakdown,3.610710571457497e-05,mean_reverting,0.9921690302187561,trending,0.007794862675529337,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-13,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.29461964388165196,1.2511772754178408e-05,0.9908093413960556,0.009178146831190198,volatile_breakdown,1.2511772754178408e-05,mean_reverting,0.9908093413960556,trending,0.009178146831190198,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-14,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.08455820148363993,9.265256065943743e-06,0.9928122965844247,0.007178438159509403,volatile_breakdown,9.265256065943743e-06,mean_reverting,0.9928122965844247,trending,0.007178438159509403,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-15,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.29630998968191025,1.392897124759779e-05,0.9947371804859269,0.005248890542825488,volatile_breakdown,1.392897124759779e-05,mean_reverting,0.9947371804859269,trending,0.005248890542825488,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-18,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.7881613698242218,2.0999438657995978e-05,0.9940160105865605,0.005962989974781491,volatile_breakdown,2.0999438657995978e-05,mean_reverting,0.9940160105865605,trending,0.005962989974781491,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-19,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.2150239921181687,1.0704004933252692e-05,0.9897284888870935,0.010260807107973178,volatile_breakdown,1.0704004933252692e-05,mean_reverting,0.9897284888870935,trending,0.010260807107973178,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-20,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.030420570482707885,1.0906223189973595e-05,0.9864856529815319,0.013503440795278075,volatile_breakdown,1.0906223189973595e-05,mean_reverting,0.9864856529815319,trending,0.013503440795278075,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-21,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.3526755632652143,1.1056987777879362e-05,0.9787886423173311,0.02120030069489101,volatile_breakdown,1.1056987777879362e-05,mean_reverting,0.9787886423173311,trending,0.02120030069489101,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-22,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.17805913915912489,1.5311873059468e-05,0.9742498424326269,0.02573484569431362,volatile_breakdown,1.5311873059468e-05,mean_reverting,0.9742498424326269,trending,0.02573484569431362,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-25,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.7932065509014908,1.1601018048950368e-05,0.9657299528422382,0.034258446139712864,volatile_breakdown,1.1601018048950368e-05,mean_reverting,0.9657299528422382,trending,0.034258446139712864,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-26,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.4340366552535327,1.8477632343929476e-05,0.9860188107305243,0.013962711637131671,volatile_breakdown,1.8477632343929476e-05,mean_reverting,0.9860188107305243,trending,0.013962711637131671,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-27,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.07431273792225009,9.274097487871958e-06,0.9918785934378567,0.008112132464655508,volatile_breakdown,9.274097487871958e-06,mean_reverting,0.9918785934378567,trending,0.008112132464655508,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-28,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.08029616652179407,5.748376557717052e-06,0.9943694499032503,0.005624801720192006,volatile_breakdown,5.748376557717052e-06,mean_reverting,0.9943694499032503,trending,0.005624801720192006,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2023-12-29,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.10998488435810264,5.567600998743078e-06,0.9955415321438082,0.004452900255192966,volatile_breakdown,5.567600998743078e-06,mean_reverting,0.9955415321438082,trending,0.004452900255192966,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-01,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.5055497297224157,9.048224342944231e-06,0.9961446795524421,0.0038462722232149673,volatile_breakdown,9.048224342944231e-06,mean_reverting,0.9961446795524421,trending,0.0038462722232149673,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-02,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.4592781131488806,1.1363840389511132e-05,0.9949243953477895,0.005064240811821051,volatile_breakdown,1.1363840389511132e-05,mean_reverting,0.9949243953477895,trending,0.005064240811821051,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-03,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.3672268670300596,1.2750931238426093e-05,0.9901764412995592,0.009810807769202368,volatile_breakdown,1.2750931238426093e-05,mean_reverting,0.9901764412995592,trending,0.009810807769202368,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-04,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.088902701913852,4.2667649593034795e-05,0.9904017460682607,0.009555586282146233,volatile_breakdown,4.2667649593034795e-05,mean_reverting,0.9904017460682607,trending,0.009555586282146233,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-05,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.3753328311652104,0.00010925018858688477,0.9867669743347631,0.013123775476650064,volatile_breakdown,0.00010925018858688477,mean_reverting,0.9867669743347631,trending,0.013123775476650064,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-08,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.23633748978758132,0.00021004950283560548,0.9717623251302223,0.028027625366941943,volatile_breakdown,0.00021004950283560548,mean_reverting,0.9717623251302223,trending,0.028027625366941943,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-09,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.43376904112329795,0.0007444485340825603,0.9527647905518521,0.04649076091406538,volatile_breakdown,0.0007444485340825603,mean_reverting,0.9527647905518521,trending,0.04649076091406538,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-10,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-1.1255348534545528,0.003057349274112954,0.940724706740224,0.05621794398566304,volatile_breakdown,0.003057349274112954,mean_reverting,0.940724706740224,trending,0.05621794398566304,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-11,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,-0.15943577554066843,0.002941415709995544,0.9092567202312195,0.08780186405878504,volatile_breakdown,0.002941415709995544,mean_reverting,0.9092567202312195,trending,0.08780186405878504,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
2024-01-12,AAPL_QQQ_XLK,gaussian_hmm,gaussian_hmm,residual_z_score,0.8271242932994223,0.0031782835508650056,0.820027150366324,0.17679456608281086,volatile_breakdown,0.0031782835508650056,mean_reverting,0.820027150366324,trending,0.17679456608281086,1,mean_reverting,1,mean_reverting,-242.60185321667203,3
